Kabupaten/Kota,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,jml_penduduk,pddk_laki,pddk_pr,luas_hutan,irigasi,nonirigasi,pddk_bekerja,df_air_bersih,NDVI,kelas_ndvi,bulan,tahun,Prediksi_Risiko_Model
Kabupaten Tuban,23.166374989456685,29.795994443712253,26.217869373004348,85.90760711654775,369.2126676933859,5.353277190063791,3.870374141630625,121.33116883116878,1.2154875709567907,C ,1172790.0,579389.0,593401.0,53324.0,40619.67916666667,28644.4875,627296.0,96.02,0.349568283779186,1,2,2019,1
Kabupaten Tuban,22.94039478135537,29.944183437358795,26.0586337137107,86.31808841587755,413.9786353276746,4.506943271731358,3.972280438191054,151.80938416422288,1.453844888020105,C ,1172790.0,579389.0,593401.0,53324.0,41076.55833333333,28695.775,627296.0,96.02,0.3734032244750777,1,3,2019,1
Kabupaten Tuban,23.91546102070916,30.42933374240744,27.012661002890784,84.9011882408736,177.2717593225528,5.700103044951232,3.7747834666911566,111.3094079243684,1.4806535302016637,C ,1172790.0,579389.0,593401.0,53324.0,41533.4375,28747.0625,627296.0,96.02,0.2784975205518464,1,4,2019,1
Kabupaten Tuban,24.642351541303828,30.770682383429385,27.724727733717145,78.16251492993304,61.47347306237356,8.037508905073778,4.2005450342878765,78.82210181620643,1.973922197755717,E ,1172790.0,579389.0,593401.0,53324.0,41990.316666666666,28798.35,627296.0,96.02,0.4900433799335116,2,5,2019,2
Kabupaten Tuban,24.07935283892508,30.65974508884642,26.45272318755041,75.91905333191814,5.945454545454547,7.506585076058948,4.372529307262556,94.13339143091312,1.938355259277278,E ,1172790.0,579389.0,593401.0,53324.0,42447.19583333333,28849.6375,627296.0,96.02,0.4209923731549208,2,6,2019,2
Kabupaten Tuban,23.200118970908825,29.292376317282827,25.55457668670295,74.61789632928686,12.96363636363636,8.526784344597765,4.683967496053462,99.765005089855,2.1012211086225627,E ,1172790.0,579389.0,593401.0,53324.0,42904.075,28900.925,627296.0,96.02,0.38114052813643,1,7,2019,1
Kabupaten Tuban,22.988414499756807,30.08371334452514,25.78076920577623,72.87177082500455,0.8722468220963512,9.23148106480642,5.004553639164016,97.8133118765388,2.422439560262194,E ,1172790.0,579389.0,593401.0,53324.0,43360.95416666667,28952.2125,627296.0,96.02,0.3027637351499978,1,8,2019,1
Kabupaten Tuban,23.32129960206336,30.780957147058253,26.48367756051016,70.68441673389869,-0.6779705021577493,9.11108033782664,5.103748384809969,89.4797655079107,2.513695790209181,E ,1172790.0,579389.0,593401.0,53324.0,43817.833333333336,29003.5,627296.0,96.02,0.2630040960187521,1,9,2019,1
Kabupaten Tuban,24.05355279626073,32.50171780338854,28.02137222083624,66.19366093049453,0.6084674410117198,9.389533359297896,5.274390409054793,107.53079178885638,2.644490012023819,E ,1172790.0,579389.0,593401.0,53324.0,44274.7125,29054.7875,627296.0,96.02,0.2366387854611563,1,10,2019,1
Kabupaten Tuban,24.046106262350904,33.173135300829124,28.79589431670801,70.8757575757576,55.07430509557098,8.77081661211004,4.323614544334946,111.33823389846846,1.5446672157931982,C ,1172790.0,579389.0,593401.0,53324.0,44731.59166666667,29106.075,627296.0,96.02,0.2297085497687644,1,11,2019,1
Kabupaten Tuban,23.948366416208568,31.958911946115023,27.612550876302222,78.70304636161569,238.81838083056664,5.949432594322127,3.889813475691532,150.9221194686667,1.2824586589507097,C ,1172790.0,579389.0,593401.0,53324.0,45188.47083333334,29157.3625,627296.0,96.02,0.2393558691709482,1,12,2019,1
Kabupaten Tuban,23.43201170841333,29.744143807279983,26.65297427586083,84.30980265768486,387.81482740846906,4.077001721919508,4.182978407584119,175.65395894428144,1.4917766615920414,C ,1198012.0,598339.0,599673.0,53324.0,45645.350000000006,29208.65,645156.0,97.58,0.2310478908952504,1,1,2020,1
Kabupaten Tuban,23.64818108356087,29.5029132077711,26.21811576696216,87.18615240471253,505.8484605010431,4.23650168812704,4.103326118045678,190.12795790587504,1.371993123469513,C ,1198012.0,598339.0,599673.0,53324.0,46102.22916666667,29259.9375,645156.0,97.58,0.3059313391054766,1,2,2020,1
Kabupaten Tuban,23.795663459431186,30.2733104236606,26.90871784301001,85.08654444520037,285.36128038861585,5.570117347276924,3.49313479004054,143.26099706744867,1.199326728219567,C ,1198012.0,598339.0,599673.0,53324.0,46559.10833333334,29311.225,645156.0,97.58,0.4035941306269014,1,3,2020,1
Kabupaten Tuban,23.90223391435845,30.440186476062003,26.964910010087777,84.3406729937477,262.5123639818967,5.689934662330173,3.772642012879484,112.60606060606064,1.2843080972834795,C ,1198012.0,598339.0,599673.0,53324.0,47015.9875,29362.5125,645156.0,97.58,0.254558822928123,1,4,2020,1
Kabupaten Tuban,24.593131865911165,30.5571632028163,27.30918803074236,83.33471515415702,287.2914582272029,5.721530197768244,4.251957150789306,105.97462570233104,1.658250838011166,E ,1198012.0,598339.0,599673.0,53324.0,47472.86666666667,29413.8,645156.0,97.58,0.360506209187003,1,5,2020,1
Kabupaten Tuban,24.333297547625666,30.153135906298186,26.62639117306537,78.76718410655651,34.590909090909065,7.480963044058763,4.391201502297503,110.62424242424234,2.0234930338349484,E ,1198012.0,598339.0,599673.0,53324.0,47929.74583333333,29465.0875,645156.0,97.58,0.435461000225285,2,6,2020,2
Kabupaten Tuban,24.029070926036184,29.80973919508444,25.96601020404529,76.47876817193226,40.38944191734299,8.058306748565993,4.815486210091058,96.40182872109386,2.198338258876593,E ,1198012.0,598339.0,599673.0,53324.0,48386.625,29516.375,645156.0,97.58,0.4392957529091297,2,7,2020,2
Kabupaten Tuban,23.439831997756027,30.17035196795734,26.14663380226624,75.40760195237056,38.250823408573964,8.659706543741324,5.011029510926415,98.40891957347192,2.400417282578847,E ,1198012.0,598339.0,599673.0,53324.0,48843.504166666666,29567.6625,645156.0,97.58,0.3650811387742132,1,8,2020,1
Kabupaten Tuban,24.623929606844985,31.357426971577656,27.70619475090333,71.47897406894774,-1.155740370843772,8.535792237148858,5.107633261970401,92.79416071493074,2.357418812606499,E ,1198012.0,598339.0,599673.0,53324.0,49300.38333333333,29618.95,645156.0,97.58,0.3036726615872812,1,9,2020,1
Kabupaten Tuban,24.5063071556803,31.249221320395645,27.35320197207584,75.59105278991638,67.7744814929287,6.658045660535331,4.929958689034551,100.9741125218596,2.0242894618367435,E ,1198012.0,598339.0,599673.0,53324.0,49757.2625,29670.2375,645156.0,97.58,0.1801268761485556,0,10,2020,0
Kabupaten Tuban,24.01927276033205,30.7001499155041,27.469811364139264,81.13838151549277,266.2617585595702,6.009149011672969,4.346121813613201,119.7939393939394,1.70487261044019,C ,1198012.0,598339.0,599673.0,53324.0,50214.14166666667,29721.525,645156.0,97.58,0.2900865057328329,1,11,2020,1
Kabupaten Tuban,23.165145591744626,28.946497667657265,25.947821689853505,87.18805925835464,518.3155453174768,2.9128767227447385,4.397763866234463,181.09161594098967,1.4795427102470593,W ,1198012.0,598339.0,599673.0,53324.0,50671.020833333336,29772.8125,645156.0,97.58,0.5403968343294053,2,12,2020,2
Kabupaten Tuban,22.99579158080477,28.53966483730373,25.570777802892472,88.22458316726947,645.6482553560272,2.44139284592188,4.408506541258786,175.8067209879685,1.649025699076938,W ,1203127.0,600785.0,602342.0,55984.22,51127.90000000001,29824.1,667277.0,96.4,0.3080079040122736,1,1,2021,2
Kabupaten Tuban,23.71959643035444,28.789605265955107,25.964484811045686,86.40118338464751,483.2724209517996,4.025297158134011,5.010733228354507,207.02818327092484,2.1116545892176704,W ,1203127.0,600785.0,602342.0,55984.22,51584.779166666674,29875.3875,667277.0,96.4,0.2427398443564497,1,2,2021,1
Kabupaten Tuban,23.25751226333881,29.69930977723414,26.248819109701056,85.65175102356974,266.16327357608947,5.0742218554405305,4.015421003145259,165.9706744868035,1.3740187828516532,C ,1203127.0,600785.0,602342.0,55984.22,52041.65833333334,29926.675,667277.0,96.4,0.3778960995226481,1,3,2021,1
Kabupaten Tuban,23.520788799971832,30.286578638417826,26.94237696889573,81.22493440452928,167.3432269962604,7.49676089030972,4.163694460025218,156.62559038541764,1.566620038569196,C ,1203127.0,600785.0,602342.0,55984.22,52498.537500000006,29977.9625,667277.0,96.4,0.5115649716945506,2,4,2021,2
Kabupaten Tuban,24.10670289949642,30.686165985537468,27.26238122171809,80.5713325113434,91.90909099984049,7.254413568150932,4.339714313378583,104.524848195246,1.8582240044826712,E ,1203127.0,600785.0,602342.0,55984.22,52955.41666666667,30029.25,667277.0,96.4,0.1933130021149387,0,5,2021,0
Kabupaten Tuban,23.54506958933996,30.216669966344963,26.56162988672934,82.83322195965863,169.5156322884289,6.667376998071238,4.332647703133569,98.38333364499375,1.73571684689569,E ,1203127.0,600785.0,602342.0,55984.22,53412.29583333334,30080.5375,667277.0,96.4,0.365655469095977,1,6,2021,2
Kabupaten Tuban,23.412269251362336,29.76036093668968,26.6220462719276,75.53958944281526,17.834982706078513,7.039435090540941,4.4203301272113045,110.04568810653552,2.078998146122178,E ,1203127.0,600785.0,602342.0,55984.22,53869.175,30131.825,667277.0,96.4,0.4513144241446535,2,7,2021,2
Kabupaten Tuban,23.298887210325915,30.55799488854206,26.653718299438616,75.74307618979937,20.78069286582324,8.440169047687125,4.927519897250457,106.30309846923494,2.3070382658623068,E ,1203127.0,600785.0,602342.0,55984.22,54326.05416666667,30183.1125,667277.0,96.4,0.415201676733075,1,8,2021,1
Kabupaten Tuban,24.140922045579515,30.93100701425314,27.20734747081121,76.15618658905376,84.30000000000004,7.203193467734843,4.771567578780577,98.67185510504665,2.171967997026986,E ,1203127.0,600785.0,602342.0,55984.22,54782.93333333333,30234.4,667277.0,96.4,0.2248599984424474,1,9,2021,1
Kabupaten Tuban,23.910050159660823,31.537242191391066,28.06109462812721,75.74801713989285,109.1272727272728,7.824823422534766,3.928939619111659,106.75475848660464,1.5965597160134877,C ,1203127.0,600785.0,602342.0,55984.22,55239.8125,30285.6875,667277.0,96.4,0.3230063311953667,1,10,2021,1
Kabupaten Tuban,23.392956005194915,29.76894601266353,26.37427106650087,86.12191837401045,383.8458456870764,3.5635795133233867,3.495882683875528,141.37575757575752,1.1702205151502345,C ,1203127.0,600785.0,602342.0,55984.22,55696.691666666666,30336.975,667277.0,96.4,0.312752498512783,1,11,2021,1
Kabupaten Tuban,23.55945115579744,29.7949993101238,26.96924145109752,85.1776500154042,305.99959633454915,3.797808376679249,3.933098014167444,179.5600334009269,1.48716497505462,W ,1203127.0,600785.0,602342.0,55984.22,56153.57083333334,30388.2625,667277.0,96.4,0.4411189044489624,2,12,2021,2
Kabupaten Tuban,23.47596368338423,29.33202266322657,26.098212596063032,85.07996008765234,409.7179533033772,3.5108261048668323,4.3651266244546365,214.6835744453085,1.7106417805309986,W ,1209543.0,603875.0,605668.0,55984.0,56610.45,30439.55,670721.0,97.51,0.4801782000467193,2,1,2022,2
Kabupaten Tuban,22.95430798924736,29.27057718986057,25.79358994502542,86.43092911683249,340.9940092311088,3.406656773099048,4.435083014261361,191.95908176165048,1.5618337567998144,W ,1209543.0,603875.0,605668.0,55984.0,57067.32916666667,30490.8375,670721.0,97.51,0.1471765853858548,0,2,2022,0
Kabupaten Tuban,23.535722309316487,30.161656171731096,26.54315007293284,85.47811116281937,331.52655226904074,5.608670084744567,4.175233989225795,159.1319648093841,1.260941584061349,C ,1209543.0,603875.0,605668.0,55984.0,57524.208333333336,30542.125,670721.0,97.51,0.3982456156366404,1,3,2022,1
Kabupaten Tuban,23.19890342100438,30.64366971704811,26.585006202636176,83.6228971361345,265.1525908518235,6.5743382397417225,3.506953944751983,123.93939393939394,1.047739785874736,C ,1209543.0,603875.0,605668.0,55984.0,57981.08750000001,30593.4125,670721.0,97.51,0.3586373188718291,1,4,2022,1
Kabupaten Tuban,23.62939595166633,30.42920347400613,26.899883264194017,83.85937921472107,216.12727272727275,5.329680587474255,3.868944935809232,109.10921078383252,1.2856436315695874,C ,1209543.0,603875.0,605668.0,55984.0,58437.966666666674,30644.7,670721.0,97.51,0.3725986313143361,1,5,2022,1
Kabupaten Tuban,23.2713985857179,30.135106751614988,26.23481026820826,83.78144178705698,195.62727272727287,5.930881989861215,3.981886572262477,108.22192941650584,1.6311743725060397,E ,1209543.0,603875.0,605668.0,55984.0,58894.84583333334,30695.9875,670721.0,97.51,0.5096735718808153,2,6,2022,2
Kabupaten Tuban,23.4049269502882,29.736594500385927,26.323025083407245,79.19395758030417,57.07272727272733,7.259045356490182,4.300052896979794,113.2720293949812,2.062955856579885,E ,1209543.0,603875.0,605668.0,55984.0,59351.725000000006,30747.275,670721.0,97.51,0.5116141423688277,2,7,2022,2
Kabupaten Tuban,23.91733451609353,30.08478298729228,26.38301520457677,77.4101479915433,48.64545454545454,8.398963951219176,4.488627898421988,124.69019833705516,2.194021593727668,E ,1209543.0,603875.0,605668.0,55984.0,59808.60416666667,30798.5625,670721.0,97.51,0.3324237233347723,1,8,2022,1
Kabupaten Tuban,23.89709688396583,30.74380424173332,26.97976696880176,76.70606060606065,63.54545454545463,7.307517943635931,4.225250589403356,117.3392074244054,1.902470791171191,E ,1209543.0,603875.0,605668.0,55984.0,60265.48333333334,30849.85,670721.0,97.51,0.2938987085775911,1,9,2022,1
Kabupaten Tuban,23.12117271224716,30.124635344477,26.43565080553969,84.55354869600951,300.5136188380605,4.451916182058335,3.35905842866743,156.56245691049355,1.0118001051594046,C ,1209543.0,603875.0,605668.0,55984.0,60722.3625,30901.1375,670721.0,97.51,0.4659688222521019,2,10,2022,2
Kabupaten Tuban,23.49818177339733,29.79080396139072,26.44273430855535,85.67081636052184,366.4181818181816,3.798640772423879,3.769624965824344,160.13309439942336,0.9676870366480872,C ,1209543.0,603875.0,605668.0,55984.0,61179.24166666667,30952.425,670721.0,97.51,0.338930734454816,1,11,2022,1
Kabupaten Tuban,22.786326259817823,29.4160520120563,26.28456434493306,84.81048547263745,270.4636363636362,4.263772201537978,3.964252929022264,183.92710954720388,1.5846935685345789,C ,1209543.0,603875.0,605668.0,55984.0,61636.12083333333,31003.7125,670721.0,97.51,0.2763746817721527,1,12,2022,1
Kabupaten Tulungagung,20.88403822498037,27.81816211500066,23.22919301289652,88.979614276381,403.1175200624288,2.679801520665482,4.194255261251317,155.6453424724637,1.3656828557098526,N ,1030790.0,502516.0,528274.0,40819.0,24975.0,2641.0,524884.0,98.4,0.5387751149017325,2,1,2017,2
Kabupaten Tulungagung,20.77964066719301,27.86340933252955,23.275900108819403,87.6821977629923,385.4807684627133,3.449604359532985,5.227596572123744,192.6157625507683,1.9544408538744624,N ,1030790.0,502516.0,528274.0,40819.0,25621.319444444445,2663.347222222222,524884.0,98.4,0.5387751149017325,2,2,2017,2
Kabupaten Tulungagung,20.3863035348135,28.318717597232,23.43562611862057,87.1621440584035,340.4523299194012,4.349391164504198,3.760027512167794,154.5318830113229,1.424087458699628,N ,1030790.0,502516.0,528274.0,40819.0,26267.63888888889,2685.6944444444443,524884.0,98.4,0.5387751149017325,2,3,2017,2
Kabupaten Tulungagung,20.438817136872416,28.64139658562256,23.64331446220102,87.32070547870347,285.0218491005438,5.315033355165324,3.722704703798912,147.76835845059378,1.3919456490125337,N ,1030790.0,502516.0,528274.0,40819.0,26913.95833333333,2708.0416666666665,524884.0,98.4,0.5387751149017325,2,4,2017,2
Kabupaten Tulungagung,20.06757403177882,29.19970551270616,23.835460392724148,80.25663227873672,88.12727272727275,6.6345983710415375,3.904871622158274,134.01322110732946,1.671994399696518,N ,1030790.0,502516.0,528274.0,40819.0,27560.277777777777,2730.3888888888887,524884.0,98.4,0.5387751149017325,2,5,2017,2
Kabupaten Tulungagung,19.543908109321965,28.706202340784625,23.398939640714364,81.10616747697999,95.36986246536308,6.25411742728113,4.290418869672961,86.49016703776591,1.6414291754210866,N ,1030790.0,502516.0,528274.0,40819.0,28206.597222222223,2752.7361111111118,524884.0,98.4,0.5387751149017325,2,6,2017,2
Kabupaten Tulungagung,18.83606748068531,28.212054121293047,22.977169444281483,80.09291912720938,26.7303979941608,6.065278448160908,4.233200802690482,133.05096358010988,1.6802403739454643,N ,1030790.0,502516.0,528274.0,40819.0,28852.916666666668,2775.083333333333,524884.0,98.4,0.5387751149017325,2,7,2017,2
Kabupaten Tulungagung,18.133000929853903,28.696376272230445,23.13090968969703,75.84959573294586,1.1841392520390208,7.681452381536507,4.732640545921882,120.117302052786,2.096647954807388,N ,1030790.0,502516.0,528274.0,40819.0,29499.23611111111,2797.430555555556,524884.0,98.4,0.5387751149017325,2,8,2017,2
Kabupaten Tulungagung,18.83669864945976,30.722681425904,24.48584342447824,74.23030303030302,19.082330270413703,7.714304441114825,4.74632598324147,113.23546427699765,2.102622345997102,NE,1030790.0,502516.0,528274.0,40819.0,30145.555555555555,2819.777777777778,524884.0,98.4,0.5387751149017325,2,9,2017,2
Kabupaten Tulungagung,20.291020456648088,30.51062877856037,24.91682286491716,77.36259950224986,73.99090909090908,6.594190026960345,4.21204823845771,132.44495381601706,1.77336125256158,N ,1030790.0,502516.0,528274.0,40819.0,30791.875,2842.125,524884.0,98.4,0.5387751149017325,2,10,2017,2
Kabupaten Tulungagung,20.521920349063155,28.56265334819456,23.821447557897056,84.71930669121467,333.9032109327897,3.2456821904170194,3.734552981366262,124.14175336950044,1.3192643383909644,N ,1030790.0,502516.0,528274.0,40819.0,31438.194444444445,2864.472222222222,524884.0,98.4,0.5387751149017325,2,11,2017,2
Kabupaten Tulungagung,20.547593022008776,28.141815360204124,23.57516826706141,86.42480396267328,369.5567851163876,3.5788912599681475,3.843318327484049,159.88893533287896,1.3484547397422504,N ,1030790.0,502516.0,528274.0,40819.0,32084.51388888889,2886.8194444444443,524884.0,98.4,0.5387751149017325,2,12,2017,2
Kabupaten Tulungagung,20.583249850830875,28.01912040588894,23.33521453573014,87.46546950876929,359.63636363636414,3.319123712163929,4.626716644223656,180.4967120515756,1.9275259268526288,N ,1035290.0,504804.0,530486.0,40819.0,32730.833333333336,2909.1666666666665,563658.0,98.89,0.5387751149017325,2,1,2018,2
Kabupaten Tulungagung,19.84606422137769,27.917136880668416,23.11456132800531,88.2225180044482,377.7413783304196,4.308094367391892,3.799013677401386,193.5429455095698,1.5896080360056828,N ,1035290.0,504804.0,530486.0,40819.0,33377.15277777778,2931.5138888888887,563658.0,98.89,0.5387751149017325,2,2,2018,2
Kabupaten Tulungagung,20.2274054202914,28.35796637792957,23.393615317818963,86.3732671076935,302.5418103840564,4.844989601897767,3.3772813102609605,160.62274222078042,1.1828025792596637,N ,1035290.0,504804.0,530486.0,40819.0,34023.47222222222,2953.8611111111118,563658.0,98.89,0.5387751149017325,2,3,2018,2
Kabupaten Tulungagung,20.3790343696757,29.39927733540798,24.353406915909133,80.91360210131941,105.2,7.560211665903781,3.7913849934433608,106.0884038588859,1.2878825415531012,E ,1035290.0,504804.0,530486.0,40819.0,34669.791666666664,2976.208333333333,563658.0,98.89,0.5592704423617687,2,4,2018,2
Kabupaten Tulungagung,19.67032453231353,29.63188273224502,24.17537640388334,78.7185152311421,27.6454545454545,7.667493603202746,3.788935443334371,102.1238390597954,1.586346147566977,N ,1035290.0,504804.0,530486.0,40819.0,35316.11111111111,2998.555555555556,563658.0,98.89,0.5804489474038063,2,5,2018,2
Kabupaten Tulungagung,19.2442715149579,28.86070644866184,23.50022959584136,81.11585391724476,42.36870924413429,6.713286492555241,4.073967544523627,112.6774608771153,1.552049040321782,N ,1035290.0,504804.0,530486.0,40819.0,35962.430555555555,3020.902777777778,563658.0,98.89,0.2465314236586736,1,6,2018,1
Kabupaten Tulungagung,17.884020146118612,29.42065154440251,22.70990330004697,74.64541443796264,4.451872037538172,7.943252324013924,4.25937912570331,122.65525463076328,1.6094954655684268,N ,1035290.0,504804.0,530486.0,40819.0,36608.75,3043.25,563658.0,98.89,0.3391063153424598,1,7,2018,1
Kabupaten Tulungagung,17.622542255995764,28.48388254596496,22.67368308849792,73.42359401482074,9.325837076635922,7.445158225396614,4.094866564227231,99.75748208218576,1.8951738382593728,N ,1035290.0,504804.0,530486.0,40819.0,37255.069444444445,3065.597222222222,563658.0,98.89,0.3321985586701966,1,8,2018,1
Kabupaten Tulungagung,18.829779924915243,30.30998336617605,24.4843182863432,68.98602819806914,0.3089553094035199,7.685595241940282,4.55032459431789,89.95885529042141,1.8466640699874337,N ,1035290.0,504804.0,530486.0,40819.0,37901.38888888889,3087.9444444444443,563658.0,98.89,0.3255136328583291,1,9,2018,1
Kabupaten Tulungagung,19.80249710421862,31.313419416879444,25.51318570943692,69.10850439882704,12.159635853886398,8.455377481310077,4.531188610320518,111.50733137829916,1.8015267511947184,N ,1035290.0,504804.0,530486.0,40819.0,38547.708333333336,3110.2916666666665,563658.0,98.89,0.318605876186066,1,10,2018,1
Kabupaten Tulungagung,20.982654909763937,30.1304283774232,25.239309523337543,78.20963874324977,204.05454545454552,6.080461977963516,3.814743792655163,132.07809292575183,1.4051960455597967,N ,1035290.0,504804.0,530486.0,40819.0,39194.02777777778,3132.6388888888887,563658.0,98.89,0.3119209503741985,1,11,2018,1
Kabupaten Tulungagung,21.09201779008005,28.24315581956858,23.973180226631285,84.2443079595951,436.7297964994554,3.9797963774570624,3.0835442695706035,106.8783852667099,1.15630766528367,N ,1035290.0,504804.0,530486.0,40819.0,39840.34722222222,3154.9861111111118,563658.0,98.89,0.3050131937019354,1,12,2018,1
Kabupaten Tulungagung,20.79955051526026,28.155940942344944,23.879405331990693,85.10762903709488,409.4,4.306738148844653,3.965077409696901,140.65250490426916,1.4048207509174109,N ,1039284.0,506702.0,532582.0,40819.0,40486.66666666667,3177.333333333333,561390.0,97.65,0.3834881045121024,1,1,2019,1
Kabupaten Tulungagung,20.172337374077955,28.397654397767507,23.56335294945118,85.88772534524675,427.17979206371695,4.737773928396307,3.405187901498484,121.33116883116878,1.1274660986223726,N ,1039284.0,506702.0,532582.0,40819.0,41132.98611111111,3199.680555555556,561390.0,97.65,0.3698656984816175,1,2,2019,1
Kabupaten Tulungagung,20.313675980632457,28.02212374884561,23.29587749488921,86.37059027031412,434.4617292052368,4.1368000691925175,3.3789016456077867,151.80938416422288,1.0450601592445283,N ,1039284.0,506702.0,532582.0,40819.0,41779.30555555556,3222.027777777778,561390.0,97.65,0.3571772921300393,1,3,2019,1
Kabupaten Tulungagung,20.593997876458964,28.70308462732723,23.955578110291764,85.06243513207819,307.9966331326911,5.611269696679552,3.355355190903242,91.86249978203485,1.0609126054282974,N ,1039284.0,506702.0,532582.0,40819.0,42425.625,3244.375,561390.0,97.65,0.3291126489942608,1,4,2019,1
Kabupaten Tulungagung,19.71256514026432,29.15435623115895,24.057086144142108,78.68652651563873,65.06087141584268,7.975738800677901,3.837627596566152,77.09067568154306,1.3178315603459536,N ,1039284.0,506702.0,532582.0,40819.0,43071.944444444445,3266.722222222222,561390.0,97.65,0.2647626762603751,1,5,2019,1
Kabupaten Tulungagung,17.999452282068322,28.77106794692836,23.08305061982128,75.7543789922823,5.945454545454547,7.628623830149067,3.525834503812514,92.33374697672046,1.416810784614451,N ,1039284.0,506702.0,532582.0,40819.0,43718.26388888889,3289.0694444444443,561390.0,97.65,0.2337427172166724,1,6,2019,1
Kabupaten Tulungagung,17.30940034866258,29.387060338094088,22.757365142978085,74.7506786358017,12.96363636363636,8.286660670364979,4.4024728587884425,98.18187889371764,1.583383973472766,N ,1039284.0,506702.0,532582.0,40819.0,44364.58333333333,3311.4166666666665,561390.0,97.65,0.2007569034634295,0,7,2019,0
Kabupaten Tulungagung,17.339478970277394,28.90962933084402,22.971557714701,72.87177082500455,1.0770306898438378,8.931879991429149,4.169705510208858,98.96880715478788,2.0413808105195623,N ,1039284.0,506702.0,532582.0,40819.0,45010.90277777778,3333.7638888888887,561390.0,97.65,0.2660823017093981,1,8,2019,1
Kabupaten Tulungagung,18.16743428132948,30.240425630346152,24.05736699729186,70.68441673389869,0.4692773043785032,8.49012740387079,4.564463759901007,85.57281701498646,2.0564643339423285,N ,1039284.0,506702.0,532582.0,40819.0,45657.22222222222,3356.1111111111118,561390.0,97.65,0.2341901530411214,1,9,2019,1
Kabupaten Tulungagung,19.10589337430816,32.163217610989456,26.19488481430567,66.19366093049453,1.1905437401180154,8.89793419279534,5.088378799346299,107.53079178885638,2.191158386925397,E ,1039284.0,506702.0,532582.0,40819.0,46303.54166666667,3378.458333333333,561390.0,97.65,0.2708595306985276,1,10,2019,1
Kabupaten Tulungagung,20.45777722857084,31.908155462864748,26.1768336348135,70.8757575757576,66.6797975719753,7.703257288826539,4.177922549105915,109.76449051088264,1.658217142984487,E ,1039284.0,506702.0,532582.0,40819.0,46949.86111111111,3400.805555555556,561390.0,97.65,0.2826901427550335,1,11,2019,1
Kabupaten Tulungagung,20.95660000937724,30.27225944874344,25.11234624624307,78.6949057443538,274.7850844824353,6.354257260012506,3.695906295321156,119.056862042534,1.2589762114436602,N ,1039284.0,506702.0,532582.0,40819.0,47596.18055555556,3423.152777777778,561390.0,97.65,0.3105701708257181,1,12,2019,1
Kabupaten Tulungagung,20.844712612390488,28.40101881581437,24.26349144440321,84.08966684263864,344.7729159007431,4.391299706897532,3.6389392812895416,175.65395894428144,1.2506010705290755,N ,1089775.0,545254.0,544521.0,40819.0,48242.5,3445.5,578760.0,96.75,0.3384080125475617,1,1,2020,1
Kabupaten Tulungagung,20.63004377978907,28.00527692599158,23.57338753003252,87.11771760024429,547.7061459091049,4.453268612122557,3.4640404281842896,150.05252263992418,1.1736607077600314,N ,1089775.0,545254.0,544521.0,40819.0,48888.819444444445,3467.847222222222,578760.0,96.75,0.4667581046073236,2,2,2020,2
Kabupaten Tulungagung,20.846335067590125,28.5715221156962,24.065192986549327,85.14644755870098,382.1736299414129,4.6881558079495,3.314700662330071,143.26099706744867,1.233843115888718,N ,1089775.0,545254.0,544521.0,40819.0,49535.13888888889,3490.1944444444443,578760.0,96.75,0.467965301660517,2,3,2020,1
Kabupaten Tulungagung,20.720113976253508,28.832261688741625,24.284362225995487,83.66212424970558,256.9556349538275,5.770235072466061,3.450312119466488,112.60606060606064,1.178459944491544,N ,1089775.0,545254.0,544521.0,40819.0,50181.45833333333,3512.5416666666665,578760.0,96.75,0.4682894588626774,2,4,2020,2
Kabupaten Tulungagung,20.528031098325155,28.786158485836285,24.30109295586054,83.29507145972887,280.41152441317627,6.064005240419843,3.721151194846368,87.0967554859209,1.2993224381320796,N ,1089775.0,545254.0,544521.0,40819.0,50827.77777777778,3534.8888888888887,578760.0,96.75,0.5200313630909773,2,5,2020,2
Kabupaten Tulungagung,19.10870317428387,28.856462096064607,23.88110564440926,78.76718410655651,34.590909090909065,7.250367207065585,4.282722296109516,110.62424242424234,1.7261337234273668,N ,1089775.0,545254.0,544521.0,40819.0,51474.09722222222,3557.2361111111118,578760.0,96.75,0.3497758159829033,1,6,2020,1
Kabupaten Tulungagung,18.58347767712852,28.82195011015844,23.53008673863276,77.02444647383214,23.39203743058513,7.819442038210568,3.953714929969116,96.62536696958924,1.7947559123258048,N ,1089775.0,545254.0,544521.0,40819.0,52120.41666666667,3579.583333333333,578760.0,96.75,0.2193846452511384,1,7,2020,1
Kabupaten Tulungagung,18.71573634066675,29.339777865217016,24.225322990338736,75.48369866673845,46.51023414964294,8.056476678273599,4.178221211528937,100.17379310258046,1.9991966564069767,N ,1089775.0,545254.0,544521.0,40819.0,52766.73611111111,3601.930555555556,578760.0,96.75,0.2341863494052438,1,8,2020,1
Kabupaten Tulungagung,19.430401913420013,30.788247029055885,26.698893664077488,71.11557095253525,7.578612988433579,8.083273590586726,4.905567198686068,94.87347700235654,2.054392568679592,E ,1089775.0,545254.0,544521.0,40819.0,53413.05555555556,3624.277777777778,578760.0,96.75,0.2659835100842234,1,9,2020,1
